"pol","name"
"http://dbpedia.org/resource/James_Buchanan_(New_Jersey_politician)","James Buchanan (New Jersey politician)"
"http://dbpedia.org/resource/James_C._Inzer","James C. Inzer"
"http://dbpedia.org/resource/James_C._Oliver","James C. Oliver"
"http://dbpedia.org/resource/James_Cafiero","James Cafiero"
"http://dbpedia.org/resource/James_Cowgill","James Cowgill"
"http://dbpedia.org/resource/James_Crowe_Richmond","James Crowe Richmond"
"http://dbpedia.org/resource/James_E._DeGrange_Sr.","James E. DeGrange Sr."
"http://dbpedia.org/resource/James_E._Malone_Jr.","James E. Malone Jr."
"http://dbpedia.org/resource/James_E._Proctor_Jr.","James E. Proctor Jr."
"http://dbpedia.org/resource/James_Edwin_Robertson","James Edwin Robertson"
"http://dbpedia.org/resource/James_Ervin_(politician)","James Ervin (politician)"
"http://dbpedia.org/resource/James_F._Epes","James F. Epes"
"http://dbpedia.org/resource/James_F._Hughes","James F. Hughes"
"http://dbpedia.org/resource/James_F._Izlar","James F. Izlar"
"http://dbpedia.org/resource/James_F._Stewart","James F. Stewart"
"http://dbpedia.org/resource/James_G._Blair","James G. Blair"
"http://dbpedia.org/resource/James_G._Monahan","James G. Monahan"
"http://dbpedia.org/resource/James_Gray_Turgeon","James Gray Turgeon"
"http://dbpedia.org/resource/James_H._Davidson","James H. Davidson"
"http://dbpedia.org/resource/James_H._Davis_(congressman)","James H. Davis (congressman)"
"http://dbpedia.org/resource/James_H._Goss","James H. Goss"
"http://dbpedia.org/resource/James_H._Platt_Jr.","James H. Platt Jr."
"http://dbpedia.org/resource/James_Haggerty_(Canadian_politician)","James Haggerty (Canadian politician)"
"http://dbpedia.org/resource/James_Harlan_(Kentucky_politician)","James Harlan (Kentucky politician)"
"http://dbpedia.org/resource/James_Henry_McLean","James Henry McLean"
"http://dbpedia.org/resource/James_Hughes_(representative)","James Hughes (representative)"
"http://dbpedia.org/resource/James_Johnson_Lindley","James Johnson Lindley"
"http://dbpedia.org/resource/James_Joseph_Foy","James Joseph Foy"
"http://dbpedia.org/resource/James_King_(Maryland_politician)","James King (Maryland politician)"
"http://dbpedia.org/resource/James_King_(Quebec_politician)","James King (Quebec politician)"
"http://dbpedia.org/resource/James_Livingston_(American_Revolution)","James Livingston (American Revolution)"
"http://dbpedia.org/resource/James_Lowther,_7th_Earl_of_Lonsdale","James Lowther, 7th Earl of Lonsdale"
"http://dbpedia.org/resource/James_M._Baker_(mayor)","James M. Baker (mayor)"
"http://dbpedia.org/resource/James_M._Barnes_(politician)","James M. Barnes (politician)"
"http://dbpedia.org/resource/James_M._Jones","James M. Jones"
"http://dbpedia.org/resource/James_M._Robinson_(Indiana_politician)","James M. Robinson (Indiana politician)"
"http://dbpedia.org/resource/James_Mackay,_1st_Earl_of_Inchcape","James Mackay, 1st Earl of Inchcape"
"http://dbpedia.org/resource/James_Manly","James Manly"
"http://dbpedia.org/resource/James_Marjoribanks","James Marjoribanks"
"http://dbpedia.org/resource/James_McCleery","James McCleery"
"http://dbpedia.org/resource/James_McCombs","James McCombs"
"http://dbpedia.org/resource/James_McCrie_Douglas","James McCrie Douglas"
"http://dbpedia.org/resource/James_Murphy_(soccer,_born_1936)","James Murphy (soccer, born 1936)"
"http://dbpedia.org/resource/James_N._Burnes","James N. Burnes"
"http://dbpedia.org/resource/James_N._Pidcock","James N. Pidcock"
"http://dbpedia.org/resource/James_Norton_(South_Carolina_politician)","James Norton (South Carolina politician)"
"http://dbpedia.org/resource/James_O'Brien_(New_Zealand_politician)","James O'Brien (New Zealand politician)"
"http://dbpedia.org/resource/James_O._Patterson","James O. Patterson"
"http://dbpedia.org/resource/James_P._Richards","James P. Richards"
"http://dbpedia.org/resource/James_P._Walker","James P. Walker"
"http://dbpedia.org/resource/James_P._Woods","James P. Woods"
"http://dbpedia.org/resource/James_Philip","James Philip"
"http://dbpedia.org/resource/James_Pindall","James Pindall"
"http://dbpedia.org/resource/James_R._Dowdell","James R. Dowdell"
"http://dbpedia.org/resource/James_R._Lowery","James R. Lowery"
"http://dbpedia.org/resource/James_Reid_(New_Brunswick_politician)","James Reid (New Brunswick politician)"
"http://dbpedia.org/resource/James_Richard_Waddill","James Richard Waddill"
"http://dbpedia.org/resource/James_Rogers_(congressman)","James Rogers (congressman)"
"http://dbpedia.org/resource/James_Roosevelt_(1760–1847)","James Roosevelt (1760–1847)"
"http://dbpedia.org/resource/James_Rosapepe","James Rosapepe"
"http://dbpedia.org/resource/James_Ross_(Alberta_politician)","James Ross (Alberta politician)"
"http://dbpedia.org/resource/James_S._Moody_Jr.","James S. Moody Jr."
"http://dbpedia.org/resource/James_S._Wiley","James S. Wiley"
"http://dbpedia.org/resource/James_Schroder","James Schroder"
"http://dbpedia.org/resource/James_Shen","James Shen"
"http://dbpedia.org/resource/James_Stewart-Mackenzie,_1st_Baron_Seaforth","James Stewart-Mackenzie, 1st Baron Seaforth"
"http://dbpedia.org/resource/James_Stillman","James Stillman"
"http://dbpedia.org/resource/James_Strong_(U.S._politician)","James Strong (U.S. politician)"
"http://dbpedia.org/resource/James_Taylor_Middleton","James Taylor Middleton"
"http://dbpedia.org/resource/James_Tucker_(Canadian_politician)","James Tucker (Canadian politician)"
"http://dbpedia.org/resource/James_W._Gilchrist","James W. Gilchrist"
"http://dbpedia.org/resource/James_W._Hubbard","James W. Hubbard"
"http://dbpedia.org/resource/James_W._Kynes","James W. Kynes"
"http://dbpedia.org/resource/James_W._Reid_(politician)","James W. Reid (politician)"
"http://dbpedia.org/resource/James_W._Ripley","James W. Ripley"
"http://dbpedia.org/resource/James_William_Freshfield","James William Freshfield"
"http://dbpedia.org/resource/James_William_Moore","James William Moore"
"http://dbpedia.org/resource/James_Wilson_(Indiana_politician)","James Wilson (Indiana politician)"
"http://dbpedia.org/resource/James_Z._Spearing","James Z. Spearing"
"http://dbpedia.org/resource/Jamie_Graham","Jamie Graham"
"http://dbpedia.org/resource/Jan_E._DuBois","Jan E. DuBois"
"http://dbpedia.org/resource/Jan_R._Andersson","Jan R. Andersson"
"http://dbpedia.org/resource/Janardan_Dwivedi","Janardan Dwivedi"
"http://dbpedia.org/resource/Janardhana_Poojary","Janardhana Poojary"
"http://dbpedia.org/resource/Jane_Francis","Jane Francis"
"http://dbpedia.org/resource/Jane_Lawton","Jane Lawton"
"http://dbpedia.org/resource/Janeshwar_Mishra","Janeshwar Mishra"
"http://dbpedia.org/resource/Janet_L._Robinson","Janet L. Robinson"
"http://dbpedia.org/resource/Jang_Song-thaek","Jang Song-thaek"
"http://dbpedia.org/resource/Jaques_Wagner","Jaques Wagner"
"http://dbpedia.org/resource/Jason_Niles","Jason Niles"
"http://dbpedia.org/resource/Jasper_Hume_Nicolls","Jasper Hume Nicolls"
"http://dbpedia.org/resource/Jay_H._Neff","Jay H. Neff"
"http://dbpedia.org/resource/Jay_Hoffman_(politician)","Jay Hoffman (politician)"
"http://dbpedia.org/resource/Jay_Walker_(legislator)","Jay Walker (legislator)"
"http://dbpedia.org/resource/Jean-François_Copé","Jean-François Copé"
"http://dbpedia.org/resource/Jean-Guy_Dubois","Jean-Guy Dubois"
"http://dbpedia.org/resource/Jean-Guy_Guilbault","Jean-Guy Guilbault"
"http://dbpedia.org/resource/Jean-Jacques_De_Gucht","Jean-Jacques De Gucht"
"http://dbpedia.org/resource/Jean-Marie_Bockel","Jean-Marie Bockel"
"http://dbpedia.org/resource/Jean-Nicolas_Nissage_Saget","Jean-Nicolas Nissage Saget"
"http://dbpedia.org/resource/Jean-Pierre_Soisson","Jean-Pierre Soisson"
"http://dbpedia.org/resource/Jean_Alfred","Jean Alfred"
"http://dbpedia.org/resource/Jean_Cournoyer","Jean Cournoyer"
"http://dbpedia.org/resource/Jeff_Waldstreicher","Jeff Waldstreicher"
"http://dbpedia.org/resource/Jeffrey_Alexandre_Rousseau","Jeffrey Alexandre Rousseau"
"http://dbpedia.org/resource/Jeffrey_Moran","Jeffrey Moran"
"http://dbpedia.org/resource/Jeffrey_Paul_Hillelson","Jeffrey Paul Hillelson"
"http://dbpedia.org/resource/Jennie_M._Forehand","Jennie M. Forehand"
"http://dbpedia.org/resource/Jennifer_Cossitt","Jennifer Cossitt"
"http://dbpedia.org/resource/Jennifer_Walker_Elrod","Jennifer Walker Elrod"
"http://dbpedia.org/resource/Jenny_Oropeza","Jenny Oropeza"
"http://dbpedia.org/resource/Jenny_Wilson_(politician)","Jenny Wilson (politician)"
"http://dbpedia.org/resource/Jens_Marcussen","Jens Marcussen"
"http://dbpedia.org/resource/Jeremiah_O'Brien_(Maine_politician)","Jeremiah O'Brien (Maine politician)"
"http://dbpedia.org/resource/Jerome_V._C._Smith","Jerome V. C. Smith"
"http://dbpedia.org/resource/Jerry_Buttimer","Jerry Buttimer"
"http://dbpedia.org/resource/Jerry_Edwin_Smith","Jerry Edwin Smith"
"http://dbpedia.org/resource/Jerry_L._Mitchell","Jerry L. Mitchell"
"http://dbpedia.org/resource/Jerzy_Hausner","Jerzy Hausner"
"http://dbpedia.org/resource/Jesudasu_Seelam","Jesudasu Seelam"
"http://dbpedia.org/resource/Jetur_R._Riggs","Jetur R. Riggs"
"http://dbpedia.org/resource/Jibrell_Ali_Salad","Jibrell Ali Salad"
"http://dbpedia.org/resource/Jim_Battin","Jim Battin"
"http://dbpedia.org/resource/Jim_Chu","Jim Chu"
"http://dbpedia.org/resource/Jim_Corbett_(politician)","Jim Corbett (politician)"
"http://dbpedia.org/resource/Jim_France","Jim France"
"http://dbpedia.org/resource/Jim_Moeller","Jim Moeller"
"http://dbpedia.org/resource/Jim_Pearce_(politician)","Jim Pearce (politician)"
"http://dbpedia.org/resource/Jim_Williams_(politician)","Jim Williams (politician)"
"http://dbpedia.org/resource/Jirko_Malchárek","Jirko Malchárek"
"http://dbpedia.org/resource/Joan_Carter_Conway","Joan Carter Conway"
"http://dbpedia.org/resource/Joanne_C._Benson","Joanne C. Benson"
"http://dbpedia.org/resource/Joaquín_Camacho","Joaquín Camacho"
"http://dbpedia.org/resource/Jody_Wagner","Jody Wagner"
"http://dbpedia.org/resource/Joe_Abbott_(Australian_politician)","Joe Abbott (Australian politician)"
"http://dbpedia.org/resource/Joe_Byrne_(Northern_Ireland_politician)","Joe Byrne (Northern Ireland politician)"
"http://dbpedia.org/resource/Joe_H._Eagle","Joe H. Eagle"
"http://dbpedia.org/resource/Joe_Haines_(journalist)","Joe Haines (journalist)"
"http://dbpedia.org/resource/Joe_J._Manlove","Joe J. Manlove"
"http://dbpedia.org/resource/Joe_L._Smith","Joe L. Smith"
"http://dbpedia.org/resource/Joe_M._Kilgore","Joe M. Kilgore"
"http://dbpedia.org/resource/Joe_R._Pool","Joe R. Pool"
"http://dbpedia.org/resource/Joel_Douglas_Hubbard","Joel Douglas Hubbard"
"http://dbpedia.org/resource/Joel_Funk_Asper","Joel Funk Asper"
"http://dbpedia.org/resource/Joey_Pendleton","Joey Pendleton"
"http://dbpedia.org/resource/Johan_August_Gripenstedt","Johan August Gripenstedt"
"http://dbpedia.org/resource/Johannes_Jansen_(mayor)","Johannes Jansen (mayor)"
"http://dbpedia.org/resource/John_A._Gordon","John A. Gordon"
"http://dbpedia.org/resource/John_A._Olszewski_Jr.","John A. Olszewski Jr."
"http://dbpedia.org/resource/John_A._Peters_(1864–1953)","John A. Peters (1864–1953)"
"http://dbpedia.org/resource/John_Ajaka","John Ajaka"
"http://dbpedia.org/resource/John_Alexander_Chesley","John Alexander Chesley"
"http://dbpedia.org/resource/John_Alexander_McDougall","John Alexander McDougall"
"http://dbpedia.org/resource/John_Allan_Auld","John Allan Auld"
"http://dbpedia.org/resource/John_Ambler_Smith","John Ambler Smith"
"http://dbpedia.org/resource/John_Anderson_(Maine_politician)","John Anderson (Maine politician)"
"http://dbpedia.org/resource/John_Arthur_Love","John Arthur Love"
"http://dbpedia.org/resource/John_Astle","John Astle"
"http://dbpedia.org/resource/John_B._Earle","John B. Earle"
"http://dbpedia.org/resource/John_B._Macy","John B. Macy"
"http://dbpedia.org/resource/John_B._Page","John B. Page"
"http://dbpedia.org/resource/John_Baldwin_(congressman)","John Baldwin (congressman)"
"http://dbpedia.org/resource/John_Baldwin_Neil","John Baldwin Neil"
"http://dbpedia.org/resource/John_Barrasso","John Barrasso"
"http://dbpedia.org/resource/John_Bennett_(Canadian_politician)","John Bennett (Canadian politician)"
"http://dbpedia.org/resource/John_Bertram","John Bertram"
"http://dbpedia.org/resource/John_Boyd_(Canadian_politician)","John Boyd (Canadian politician)"
"http://dbpedia.org/resource/John_Bratton","John Bratton"
"http://dbpedia.org/resource/John_C._Kleczka","John C. Kleczka"
"http://dbpedia.org/resource/John_C._Martin_(politician)","John C. Martin (politician)"
"http://dbpedia.org/resource/John_C._Monteith","John C. Monteith"
"http://dbpedia.org/resource/John_Cameron_(Alberta_politician)","John Cameron (Alberta politician)"
"http://dbpedia.org/resource/John_Carter_(South_Carolina_politician)","John Carter (South Carolina politician)"
"http://dbpedia.org/resource/John_Caven_(Canadian_politician)","John Caven (Canadian politician)"
"http://dbpedia.org/resource/John_Charles_Vivian","John Charles Vivian"
"http://dbpedia.org/resource/John_Cole_(Canadian_politician)","John Cole (Canadian politician)"
"http://dbpedia.org/resource/John_Craig_(Ontario_MPP)","John Craig (Ontario MPP)"
"http://dbpedia.org/resource/John_Crawford_(Manitoba_politician)","John Crawford (Manitoba politician)"
"http://dbpedia.org/resource/John_Critcher","John Critcher"
"http://dbpedia.org/resource/John_D._Ashmore","John D. Ashmore"
"http://dbpedia.org/resource/John_D._McCrate","John D. McCrate"
"http://dbpedia.org/resource/John_D._White","John D. White"
"http://dbpedia.org/resource/John_David_Maloney","John David Maloney"
"http://dbpedia.org/resource/John_Dickenson_(Canadian_politician)","John Dickenson (Canadian politician)"
"http://dbpedia.org/resource/John_Dougherty_(Missouri_politician)","John Dougherty (Missouri politician)"
"http://dbpedia.org/resource/John_Douglas_Fraser_Drummond","John Douglas Fraser Drummond"
"http://dbpedia.org/resource/John_E._Bradley","John E. Bradley"
"http://dbpedia.org/resource/John_E._Hull","John E. Hull"
"http://dbpedia.org/resource/John_E._Hutton","John E. Hutton"
"http://dbpedia.org/resource/John_E._Nelson_(Maine_politician)","John E. Nelson (Maine politician)"
"http://dbpedia.org/resource/John_F._Benjamin","John F. Benjamin"
"http://dbpedia.org/resource/John_F._Dezendorf","John F. Dezendorf"
"http://dbpedia.org/resource/John_F._Starr","John F. Starr"
"http://dbpedia.org/resource/John_F._Wood_Jr.","John F. Wood Jr."
"http://dbpedia.org/resource/John_Fairfield_Scamman","John Fairfield Scamman"
"http://dbpedia.org/resource/John_Finis_Philips","John Finis Philips"
"http://dbpedia.org/resource/John_Fletcher_Darby","John Fletcher Darby"
"http://dbpedia.org/resource/John_Francis_Buckley","John Francis Buckley"
"http://dbpedia.org/resource/John_G._Hutchinson","John G. Hutchinson"
"http://dbpedia.org/resource/John_G._McCullough","John G. McCullough"
"http://dbpedia.org/resource/John_G._Utterback","John G. Utterback"
"http://dbpedia.org/resource/John_Guier_Scott","John Guier Scott"
"http://dbpedia.org/resource/John_H._Capstick","John H. Capstick"
"http://dbpedia.org/resource/John_H._Evins","John H. Evins"
"http://dbpedia.org/resource/John_H._Frey","John H. Frey"
"http://dbpedia.org/resource/John_H._Holdridge","John H. Holdridge"
"http://dbpedia.org/resource/John_H._Pugh","John H. Pugh"
"http://dbpedia.org/resource/John_H._Rice","John H. Rice"
"http://dbpedia.org/resource/John_H._Worst","John H. Worst"
"http://dbpedia.org/resource/John_Hardy_(US_politician)","John Hardy (US politician)"
"http://dbpedia.org/resource/John_Hemming_(politician)","John Hemming (politician)"
"http://dbpedia.org/resource/John_Henry_Hubbard","John Henry Hubbard"
"http://dbpedia.org/resource/John_Henry_Wilson_(Kentucky_politician)","John Henry Wilson (Kentucky politician)"
"http://dbpedia.org/resource/John_Hill_(Texas_politician)","John Hill (Texas politician)"
"http://dbpedia.org/resource/John_Hilliard_Carnegie","John Hilliard Carnegie"
"http://dbpedia.org/resource/John_Hocking","John Hocking"
"http://dbpedia.org/resource/John_Hollings_Addison","John Hollings Addison"
"http://dbpedia.org/resource/John_Horgan","John Horgan"
"http://dbpedia.org/resource/John_Howard_Sinclair","John Howard Sinclair"
"http://dbpedia.org/resource/John_Huyler","John Huyler"
"http://dbpedia.org/resource/John_Ira_Flatt","John Ira Flatt"
"http://dbpedia.org/resource/John_J._Chappell","John J. Chappell"
"http://dbpedia.org/resource/John_J._Eagan","John J. Eagan"
"http://dbpedia.org/resource/John_J._Gardner","John J. Gardner"
"http://dbpedia.org/resource/John_J._Gleason","John J. Gleason"
"http://dbpedia.org/resource/John_J._Hemphill","John J. Hemphill"
"http://dbpedia.org/resource/John_J._McSwain","John J. McSwain"
"http://dbpedia.org/resource/John_J._Riley","John J. Riley"
"http://dbpedia.org/resource/John_Janick","John Janick"
"http://dbpedia.org/resource/John_Jordan_(diplomat)","John Jordan (diplomat)"
"http://dbpedia.org/resource/John_K._Griffin","John K. Griffin"
"http://dbpedia.org/resource/John_K._Griffith","John K. Griffith"
"http://dbpedia.org/resource/John_Kelly_(Canadian_politician)","John Kelly (Canadian politician)"
"http://dbpedia.org/resource/John_Kemmis","John Kemmis"
"http://dbpedia.org/resource/John_Kershaw_(American_politician)","John Kershaw (American politician)"
"http://dbpedia.org/resource/John_Kirakosyan","John Kirakosyan"
"http://dbpedia.org/resource/John_Kobelke","John Kobelke"
"http://dbpedia.org/resource/John_L._Blake","John L. Blake"
"http://dbpedia.org/resource/John_L._Bohanan_Jr.","John L. Bohanan Jr."
"http://dbpedia.org/resource/John_Lamb_(congressman)","John Lamb (congressman)"
"http://dbpedia.org/resource/John_Lawrence_(New_York_politician)","John Lawrence (New York politician)"
"http://dbpedia.org/resource/John_M._Clayton_(Arkansas_politician)","John M. Clayton (Arkansas politician)"
"http://dbpedia.org/resource/John_M._Glendenning","John M. Glendenning"
"http://dbpedia.org/resource/John_M._Nelson","John M. Nelson"
"http://dbpedia.org/resource/John_M._Pinckney","John M. Pinckney"
"http://dbpedia.org/resource/John_M._Sandidge","John M. Sandidge"
"http://dbpedia.org/resource/John_M._Slack_Jr.","John M. Slack Jr."
"http://dbpedia.org/resource/John_M._Tobin_Jr.","John M. Tobin Jr."
"http://dbpedia.org/resource/John_M._Wood","John M. Wood"
"http://dbpedia.org/resource/John_Maeda","John Maeda"
"http://dbpedia.org/resource/John_Maxwell_Landers","John Maxwell Landers"
"http://dbpedia.org/resource/John_McColl_(politician)","John McColl (politician)"
"http://dbpedia.org/resource/John_McCreary","John McCreary"
"http://dbpedia.org/resource/John_McNeill_(Ontario_politician)","John McNeill (Ontario politician)"
"http://dbpedia.org/resource/John_McQueen","John McQueen"
"http://dbpedia.org/resource/John_Mutrie","John Mutrie"
"http://dbpedia.org/resource/John_N._Irwin","John N. Irwin"
"http://dbpedia.org/resource/John_Neilson_Gladstone","John Neilson Gladstone"
"http://dbpedia.org/resource/John_O._Pendleton","John O. Pendleton"
"http://dbpedia.org/resource/John_P._Bigelow","John P. Bigelow"
"http://dbpedia.org/resource/John_P._Donoghue","John P. Donoghue"
"http://dbpedia.org/resource/John_P._Fullam","John P. Fullam"
"http://dbpedia.org/resource/John_Pappageorge","John Pappageorge"
"http://dbpedia.org/resource/John_Paul_(judge)","John Paul (judge)"
"http://dbpedia.org/resource/John_Paulet,_2nd_Marquess_of_Winchester","John Paulet, 2nd Marquess of Winchester"
"http://dbpedia.org/resource/John_Pegram","John Pegram"
"http://dbpedia.org/resource/John_Perkins_(Australian_politician)","John Perkins (Australian politician)"
"http://dbpedia.org/resource/John_Perkins_Jr.","John Perkins Jr."
"http://dbpedia.org/resource/John_Peter_McArthur","John Peter McArthur"
"http://dbpedia.org/resource/John_Plank_Tracey","John Plank Tracey"
"http://dbpedia.org/resource/John_Plummer_Marcellus","John Plummer Marcellus"
"http://dbpedia.org/resource/John_R._Conway","John R. Conway"
"http://dbpedia.org/resource/John_R._McLeod","John R. McLeod"
"http://dbpedia.org/resource/John_R._Ramsey","John R. Ramsey"
"http://dbpedia.org/resource/John_R._Schneider","John R. Schneider"
"http://dbpedia.org/resource/John_Richard_Smoak_Jr.","John Richard Smoak Jr."
"http://dbpedia.org/resource/John_Richardson_(Ontario_MPP)","John Richardson (Ontario MPP)"
"http://dbpedia.org/resource/John_S._Richardson","John S. Richardson"
"http://dbpedia.org/resource/John_Samuel_Bourque","John Samuel Bourque"
"http://dbpedia.org/resource/John_Savage_(American_politician,_born_1779)","John Savage (American politician, born 1779)"
"http://dbpedia.org/resource/John_Seymour_(Maryland_governor)","John Seymour (Maryland governor)"
"http://dbpedia.org/resource/John_Small_(Canadian_MP)","John Small (Canadian MP)"
"http://dbpedia.org/resource/John_Smith_(Peel_MPP)","John Smith (Peel MPP)"
"http://dbpedia.org/resource/John_Smith_Griffin","John Smith Griffin"
"http://dbpedia.org/resource/John_Smythe_Hall","John Smythe Hall"
"http://dbpedia.org/resource/John_Stevenson_McDonald","John Stevenson McDonald"
"http://dbpedia.org/resource/John_T._Bird","John T. Bird"
"http://dbpedia.org/resource/John_T._Dunn","John T. Dunn"
"http://dbpedia.org/resource/John_T._Heard","John T. Heard"
"http://dbpedia.org/resource/John_T._Hunt","John T. Hunt"
"http://dbpedia.org/resource/John_T._Monroe","John T. Monroe"
"http://dbpedia.org/resource/John_T._Nixon","John T. Nixon"
"http://dbpedia.org/resource/John_Teague","John Teague"
"http://dbpedia.org/resource/John_Thivy","John Thivy"
"http://dbpedia.org/resource/John_Tierney_(Irish_politician)","John Tierney (Irish politician)"
"http://dbpedia.org/resource/John_Tolmie","John Tolmie"
"http://dbpedia.org/resource/John_Tran","John Tran"
"http://dbpedia.org/resource/John_Unger","John Unger"
"http://dbpedia.org/resource/John_V._Lombardi","John V. Lombardi"
"http://dbpedia.org/resource/John_Van_Buren_(U.S._representative)","John Van Buren (U.S. representative)"
"http://dbpedia.org/resource/John_W._Bonner","John W. Bonner"
"http://dbpedia.org/resource/John_W._Candler","John W. Candler"
"http://dbpedia.org/resource/John_W._Hazelton","John W. Hazelton"
"http://dbpedia.org/resource/John_W._Lawson","John W. Lawson"
"http://dbpedia.org/resource/John_W._Moore_(Missouri_politician)","John W. Moore (Missouri politician)"
"http://dbpedia.org/resource/John_Wallace_Jones","John Wallace Jones"
"http://dbpedia.org/resource/John_Webster_(governor)","John Webster (governor)"
"http://dbpedia.org/resource/John_Wesley_Fry","John Wesley Fry"
"http://dbpedia.org/resource/John_Wightman","John Wightman"
"http://dbpedia.org/resource/John_William_Chapman","John William Chapman"
"http://dbpedia.org/resource/John_William_Palmer","John William Palmer"
"http://dbpedia.org/resource/John_William_Reid","John William Reid"
"http://dbpedia.org/resource/John_William_Thomson","John William Thomson"
"http://dbpedia.org/resource/John_Winans","John Winans"
"http://dbpedia.org/resource/John_Wylde","John Wylde"
"http://dbpedia.org/resource/Johnston_de_Peyster","Johnston de Peyster"
"http://dbpedia.org/resource/Jolene_Ivey","Jolene Ivey"
"http://dbpedia.org/resource/Jon_Leibowitz","Jon Leibowitz"
"http://dbpedia.org/resource/Jon_S._Cardin","Jon S. Cardin"
"http://dbpedia.org/resource/Jon_Wellinghoff","Jon Wellinghoff"
"http://dbpedia.org/resource/Jonathan_Belcher_(jurist)","Jonathan Belcher (jurist)"
"http://dbpedia.org/resource/Jonathan_Chapman","Jonathan Chapman"
"http://dbpedia.org/resource/Jonathan_Valois","Jonathan Valois"
"http://dbpedia.org/resource/Jorge_E._Pérez-Díaz","Jorge E. Pérez-Díaz"
"http://dbpedia.org/resource/Jorge_Perrone_Galarza","Jorge Perrone Galarza"
"http://dbpedia.org/resource/Jose_Catindig_Jr.","Jose Catindig Jr."
"http://dbpedia.org/resource/Joseline_Peña-Melnyk","Joseline Peña-Melnyk"
"http://dbpedia.org/resource/Joseph-Adolphe_Tessier","Joseph-Adolphe Tessier"
"http://dbpedia.org/resource/Joseph-Alphida_Crête","Joseph-Alphida Crête"
"http://dbpedia.org/resource/Joseph-Roland_Comtois","Joseph-Roland Comtois"
"http://dbpedia.org/resource/Joseph-Édouard_Caron","Joseph-Édouard Caron"
"http://dbpedia.org/resource/Joseph-Émery_Phaneuf","Joseph-Émery Phaneuf"
"http://dbpedia.org/resource/Joseph_A._LeFante","Joseph A. LeFante"
"http://dbpedia.org/resource/Joseph_A._Woodward","Joseph A. Woodward"
"http://dbpedia.org/resource/Joseph_Adair","Joseph Adair"
"http://dbpedia.org/resource/Joseph_Alexander_Gillies","Joseph Alexander Gillies"
"http://dbpedia.org/resource/Joseph_Bartholomew_(judge)","Joseph Bartholomew (judge)"
"http://dbpedia.org/resource/Joseph_Bellinger","Joseph Bellinger"
"http://dbpedia.org/resource/Joseph_Brevard","Joseph Brevard"
"http://dbpedia.org/resource/Joseph_Burrows","Joseph Burrows"
"http://dbpedia.org/resource/Joseph_D._Kernan","Joseph D. Kernan"
"http://dbpedia.org/resource/Joseph_Demers_(Quebec_MP)","Joseph Demers (Quebec MP)"
"http://dbpedia.org/resource/Joseph_Edet_Akinwale_Wey","Joseph Edet Akinwale Wey"
"http://dbpedia.org/resource/Joseph_Franklin_Wilson","Joseph Franklin Wilson"
"http://dbpedia.org/resource/Joseph_Gariépy","Joseph Gariépy"
"http://dbpedia.org/resource/Joseph_Girard_(Canadian_politician)","Joseph Girard (Canadian politician)"
"http://dbpedia.org/resource/Joseph_Gist","Joseph Gist"
"http://dbpedia.org/resource/Joseph_Griffo","Joseph Griffo"
"http://dbpedia.org/resource/Joseph_H._Acklen","Joseph H. Acklen"
"http://dbpedia.org/resource/Joseph_H._Beeman","Joseph H. Beeman"
"http://dbpedia.org/resource/Joseph_H._Gaines","Joseph H. Gaines"
"http://dbpedia.org/resource/Joseph_Hall_(Maine_politician)","Joseph Hall (Maine politician)"
"http://dbpedia.org/resource/Joseph_Hatch","Joseph Hatch"
"http://dbpedia.org/resource/Joseph_Henri_Picard","Joseph Henri Picard"
"http://dbpedia.org/resource/Joseph_Horace_Lewis","Joseph Horace Lewis"
"http://dbpedia.org/resource/Joseph_J._Davenport","Joseph J. Davenport"
"http://dbpedia.org/resource/Joseph_J._Davis","Joseph J. Davis"
"http://dbpedia.org/resource/Joseph_J._Mansfield","Joseph J. Mansfield"
"http://dbpedia.org/resource/Joseph_J._Maraziti","Joseph J. Maraziti"
"http://dbpedia.org/resource/Joseph_J._Minnick","Joseph J. Minnick"
"http://dbpedia.org/resource/Joseph_J._Russell","Joseph J. Russell"
"http://dbpedia.org/resource/Joseph_Jorgensen","Joseph Jorgensen"
"http://dbpedia.org/resource/Joseph_Longford_Haycock","Joseph Longford Haycock"
"http://dbpedia.org/resource/Joseph_Mondello","Joseph Mondello"
"http://dbpedia.org/resource/Joseph_Morris_(Alberta_politician)","Joseph Morris (Alberta politician)"
"http://dbpedia.org/resource/Joseph_O'Sullivan","Joseph O'Sullivan"
"http://dbpedia.org/resource/Joseph_Octave_Reaume","Joseph Octave Reaume"
"http://dbpedia.org/resource/Joseph_P._Wyatt_Jr.","Joseph P. Wyatt Jr."
"http://dbpedia.org/resource/Joseph_Palmer_Abbott","Joseph Palmer Abbott"
"http://dbpedia.org/resource/Joseph_Price_(politician)","Joseph Price (politician)"
"http://dbpedia.org/resource/Joseph_R._Bryson","Joseph R. Bryson"
"http://dbpedia.org/resource/Joseph_Rankin","Joseph Rankin"
"http://dbpedia.org/resource/Joseph_Reid_(politician)","Joseph Reid (politician)"
"http://dbpedia.org/resource/Joseph_Rothrock","Joseph Rothrock"
"http://dbpedia.org/resource/Joseph_Russoniello","Joseph Russoniello"
"http://dbpedia.org/resource/Joseph_S._McCallum","Joseph S. McCallum"
"http://dbpedia.org/resource/Joseph_Stauffer","Joseph Stauffer"
