"actor","name"
"http://dbpedia.org/resource/Giuliano_Bernardi","Giuliano Bernardi"
"http://dbpedia.org/resource/Giuseppe_Maria_Boschi","Giuseppe Maria Boschi"
"http://dbpedia.org/resource/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_–_Female","Zee Cine Award for Best Actor in a Supporting Role – Female"
"http://dbpedia.org/resource/Gioacchino_Conti","Gioacchino Conti"
"http://dbpedia.org/resource/Girolamo_Crescentini","Girolamo Crescentini"
"http://dbpedia.org/resource/José_van_Dam","José van Dam"
"http://dbpedia.org/resource/Róza_Csillag","Róza Csillag"
"http://dbpedia.org/resource/Suzanne_Danco","Suzanne Danco"
"http://dbpedia.org/resource/Eleonore_de_Ahna","Eleonore de Ahna"
"http://dbpedia.org/resource/Elio_Battaglia","Elio Battaglia"
"http://dbpedia.org/resource/Elisabeth_Hermans","Elisabeth Hermans"
"http://dbpedia.org/resource/Elisabeth_Schwarz","Elisabeth Schwarz"
"http://dbpedia.org/resource/Elisabeth_Schwarzenberg","Elisabeth Schwarzenberg"
"http://dbpedia.org/resource/Estíbaliz_Gabilondo","Estíbaliz Gabilondo"
"http://dbpedia.org/resource/Eugenio_Giraldoni","Eugenio Giraldoni"
"http://dbpedia.org/resource/Felice_Varesi","Felice Varesi"
"http://dbpedia.org/resource/Ferruccio_Furlanetto","Ferruccio Furlanetto"
"http://dbpedia.org/resource/Frances_James_(soprano)","Frances James (soprano)"
"http://dbpedia.org/resource/Gianluca_Floris","Gianluca Floris"
"http://dbpedia.org/resource/Grete_Forst","Grete Forst"
"http://dbpedia.org/resource/Joseph_Fournier_de_Belleval","Joseph Fournier de Belleval"
"http://dbpedia.org/resource/Heinrich_Kreuzer","Heinrich Kreuzer"
"http://dbpedia.org/resource/Jason_Klarwein","Jason Klarwein"
"http://dbpedia.org/resource/Koen_Crucke","Koen Crucke"
"http://dbpedia.org/resource/Marco_Lazzara","Marco Lazzara"
"http://dbpedia.org/resource/Werner_Krenn","Werner Krenn"
"http://dbpedia.org/resource/Gretl_Schörg","Gretl Schörg"
"http://dbpedia.org/resource/Jan_Simons","Jan Simons"
"http://dbpedia.org/resource/Lotte_Schöne","Lotte Schöne"
"http://dbpedia.org/resource/Mario_Sereni","Mario Sereni"
"http://dbpedia.org/resource/Pietro_Spagnoli","Pietro Spagnoli"
"http://dbpedia.org/resource/Regina_Schörg","Regina Schörg"
"http://dbpedia.org/resource/Scipio_Colombo","Scipio Colombo"
"http://dbpedia.org/resource/Sesto_Bruscantini","Sesto Bruscantini"
"http://dbpedia.org/resource/Fritz_Uhl","Fritz Uhl"
"http://dbpedia.org/resource/Pier_Francesco_Tosi","Pier Francesco Tosi"
"http://dbpedia.org/resource/Umberto_Urbano","Umberto Urbano"
"http://dbpedia.org/resource/Valentino_Urbani","Valentino Urbani"
"http://dbpedia.org/resource/Marianne_Zoff","Marianne Zoff"
"http://dbpedia.org/resource/William_Morton_(tenor)","William Morton (tenor)"
"http://dbpedia.org/resource/Giuseppe_Campanari","Giuseppe Campanari"
"http://dbpedia.org/resource/Giuseppe_Danise","Giuseppe Danise"
"http://dbpedia.org/resource/Giuseppe_Millico","Giuseppe Millico"
"http://dbpedia.org/resource/Giuseppe_Valdengo","Giuseppe Valdengo"
"http://dbpedia.org/resource/Giuseppina_Gargano","Giuseppina Gargano"
"http://dbpedia.org/resource/Giusto_Fernando_Tenducci","Giusto Fernando Tenducci"
"http://dbpedia.org/resource/Gustav_Walter","Gustav Walter"
"http://dbpedia.org/resource/Gustave_García","Gustave García"
"http://dbpedia.org/resource/Guy_de_Mey","Guy de Mey"
"http://dbpedia.org/resource/Indre_Viskontas","Indre Viskontas"
"http://dbpedia.org/resource/Ingrid_Kaiserfeld","Ingrid Kaiserfeld"
"http://dbpedia.org/resource/Rudolf_Christ","Rudolf Christ"
"http://dbpedia.org/resource/Vincenzo_Reschiglian","Vincenzo Reschiglian"
"http://dbpedia.org/resource/Joanna_Burt","Joanna Burt"
"http://dbpedia.org/resource/Jodie_Devos","Jodie Devos"
"http://dbpedia.org/resource/Joseph_Friebert","Joseph Friebert"
"http://dbpedia.org/resource/Maria_Pellegrini","Maria Pellegrini"
"http://dbpedia.org/resource/Norma_Burrowes","Norma Burrowes"
"http://dbpedia.org/resource/AVN_Award_for_Female_Performer_of_the_Year","AVN Award for Female Performer of the Year"
"http://dbpedia.org/resource/AVN_Award_for_Male_Foreign_Performer_of_the_Year","AVN Award for Male Foreign Performer of the Year"
"http://dbpedia.org/resource/AVN_Award_for_Male_Performer_of_the_Year","AVN Award for Male Performer of the Year"
"http://dbpedia.org/resource/AVN_Award_for_Transgender_Performer_of_the_Year","AVN Award for Transgender Performer of the Year"
"http://dbpedia.org/resource/Abdul_Kader_(actor)","Abdul Kader (actor)"
"http://dbpedia.org/resource/Abhijit_Guha_(director)","Abhijit Guha (director)"
"http://dbpedia.org/resource/Adrianne_Pieczonka","Adrianne Pieczonka"
"http://dbpedia.org/resource/Afsar_Asadi","Afsar Asadi"
"http://dbpedia.org/resource/Dev_(Bengali_actor)","Dev (Bengali actor)"
"http://dbpedia.org/resource/Devan_(actor)","Devan (actor)"
"http://dbpedia.org/resource/Dharmendra","Dharmendra"
"http://dbpedia.org/resource/Dilip_Kumar","Dilip Kumar"
"http://dbpedia.org/resource/Dinesh_Lal_Yadav","Dinesh Lal Yadav"
"http://dbpedia.org/resource/Dési_von_Halban","Dési von Halban"
"http://dbpedia.org/resource/Ebrahim_Abadi","Ebrahim Abadi"
"http://dbpedia.org/resource/Edgar_P._Jacobs","Edgar P. Jacobs"
"http://dbpedia.org/resource/Edith_Wiens","Edith Wiens"
"http://dbpedia.org/resource/Edmund_Hockridge","Edmund Hockridge"
"http://dbpedia.org/resource/Eduardo_Ciannelli","Eduardo Ciannelli"
"http://dbpedia.org/resource/Edward_Johnson_(tenor)","Edward Johnson (tenor)"
"http://dbpedia.org/resource/Efrat_Rayten","Efrat Rayten"
"http://dbpedia.org/resource/Elan_d'or_Award_for_Newcomer_of_the_Year","Elan d'or Award for Newcomer of the Year"
"http://dbpedia.org/resource/Elena_Baramova","Elena Baramova"
"http://dbpedia.org/resource/Elena_Irureta","Elena Irureta"
"http://dbpedia.org/resource/Elfi_von_Dassanowsky","Elfi von Dassanowsky"
"http://dbpedia.org/resource/Elisabeth_Kulman","Elisabeth Kulman"
"http://dbpedia.org/resource/Elisabeth_von_Magnus","Elisabeth von Magnus"
"http://dbpedia.org/resource/Elisabetta_Gardini","Elisabetta Gardini"
"http://dbpedia.org/resource/Elizabeth_Ball_(politician)","Elizabeth Ball (politician)"
"http://dbpedia.org/resource/Elliot_Madore","Elliot Madore"
"http://dbpedia.org/resource/Elliot_Page","Elliot Page"
"http://dbpedia.org/resource/Harindranath_Chattopadhyay","Harindranath Chattopadhyay"
"http://dbpedia.org/resource/Hasan_Anami_Olya","Hasan Anami Olya"
"http://dbpedia.org/resource/Helene_Wiet","Helene Wiet"
"http://dbpedia.org/resource/Helga_Dernesch","Helga Dernesch"
"http://dbpedia.org/resource/Helpmann_Award_for_Best_Male_Actor_in_a_Play","Helpmann Award for Best Male Actor in a Play"
"http://dbpedia.org/resource/Hema_Malini","Hema Malini"
"http://dbpedia.org/resource/Bachchan_family","Bachchan family"
"http://dbpedia.org/resource/Badshah_Moitra","Badshah Moitra"
"http://dbpedia.org/resource/Baldassare_Ferri","Baldassare Ferri"
"http://dbpedia.org/resource/Lenore_Zann","Lenore Zann"
"http://dbpedia.org/resource/Leo_Nucci","Leo Nucci"
"http://dbpedia.org/resource/Leonie_Rysanek","Leonie Rysanek"
"http://dbpedia.org/resource/Liane_Synek","Liane Synek"
"http://dbpedia.org/resource/Lilian_Benningsen","Lilian Benningsen"
"http://dbpedia.org/resource/Lionel_Daunais","Lionel Daunais"
"http://dbpedia.org/resource/Charles_Jordan_(baritone)","Charles Jordan (baritone)"
"http://dbpedia.org/resource/Sumalatha","Sumalatha"
"http://dbpedia.org/resource/Sunil_Dutt","Sunil Dutt"
"http://dbpedia.org/resource/Sunny_Deol","Sunny Deol"
"http://dbpedia.org/resource/Suresh_Gopi","Suresh Gopi"
"http://dbpedia.org/resource/Susan_Eichhorn_Young","Susan Eichhorn Young"
"http://dbpedia.org/resource/Sushant_Divgikar","Sushant Divgikar"
"http://dbpedia.org/resource/Svetla_Vassileva_(soprano)","Svetla Vassileva (soprano)"
"http://dbpedia.org/resource/Sébastien_Dhavernas","Sébastien Dhavernas"
"http://dbpedia.org/resource/Tyrone_Benskin","Tyrone Benskin"
"http://dbpedia.org/resource/Edmond_Cabel","Edmond Cabel"
"http://dbpedia.org/resource/Edvige_Vaccari","Edvige Vaccari"
"http://dbpedia.org/resource/Natale_de_Carolis","Natale de Carolis"
"http://dbpedia.org/resource/Francesco_Graziani_(baritone)","Francesco Graziani (baritone)"
"http://dbpedia.org/resource/Friedrich_Demmer_(tenor)","Friedrich Demmer (tenor)"
"http://dbpedia.org/resource/Fritzi_Massary","Fritzi Massary"
"http://dbpedia.org/resource/Gabriele_Fontana","Gabriele Fontana"
"http://dbpedia.org/resource/Gaetano_Berenstadt","Gaetano Berenstadt"
"http://dbpedia.org/resource/Gaetano_Guadagni","Gaetano Guadagni"
"http://dbpedia.org/resource/Gaspare_Pacchierotti","Gaspare Pacchierotti"
"http://dbpedia.org/resource/Giovanni_Battista_Mancini","Giovanni Battista Mancini"
"http://dbpedia.org/resource/Giovanni_Battista_Velluti","Giovanni Battista Velluti"
"http://dbpedia.org/resource/Giulio_Fioravanti","Giulio Fioravanti"
"http://dbpedia.org/resource/Giuseppe_Belli_(singer)","Giuseppe Belli (singer)"
"http://dbpedia.org/resource/Karina_Gauvin","Karina Gauvin"
"http://dbpedia.org/resource/Leone_Giraldoni","Leone Giraldoni"
"http://dbpedia.org/resource/Nicolò_Grimaldi","Nicolò Grimaldi"
"http://dbpedia.org/resource/Ruggero_Galli","Ruggero Galli"
"http://dbpedia.org/resource/Sonia_Ganassi","Sonia Ganassi"
"http://dbpedia.org/resource/Erwin_Sembach","Erwin Sembach"
"http://dbpedia.org/resource/Ester_Adaberto","Ester Adaberto"
"http://dbpedia.org/resource/Francesco_Paolo_Masullo","Francesco Paolo Masullo"
"http://dbpedia.org/resource/Luigi_Marchesi","Luigi Marchesi"
"http://dbpedia.org/resource/Mairead_Buicke","Mairead Buicke"
"http://dbpedia.org/resource/Mathilde_Wildauer","Mathilde Wildauer"
"http://dbpedia.org/resource/René_Maison","René Maison"
"http://dbpedia.org/resource/Rosa_Mariani","Rosa Mariani"
"http://dbpedia.org/resource/Laurence_Olivier_Award_for_Best_Actress_in_a_Musical","Laurence Olivier Award for Best Actress in a Musical"
"http://dbpedia.org/resource/Lilian_Sukis","Lilian Sukis"
"http://dbpedia.org/resource/Waawaate_Fobister","Waawaate Fobister"
"http://dbpedia.org/resource/José_Dupuis","José Dupuis"
"http://dbpedia.org/resource/Marie-Josée_Lord","Marie-Josée Lord"
"http://dbpedia.org/resource/Lyn_Vernon","Lyn Vernon"
"http://dbpedia.org/resource/Majid_Mowlania","Majid Mowlania"
"http://dbpedia.org/resource/Amirul_Islam_(lyricist)","Amirul Islam (lyricist)"
"http://dbpedia.org/resource/Amélie_Nikisch","Amélie Nikisch"
"http://dbpedia.org/resource/Andrea_Bellini_(singer)","Andrea Bellini (singer)"
"http://dbpedia.org/resource/Andrea_Mastroni","Andrea Mastroni"
"http://dbpedia.org/resource/Andreas_Schager","Andreas Schager"
"http://dbpedia.org/resource/Garnet_Brooks","Garnet Brooks"
"http://dbpedia.org/resource/Garðar_Thór_Cortes","Garðar Thór Cortes"
"http://dbpedia.org/resource/Genia_Kühmeier","Genia Kühmeier"
"http://dbpedia.org/resource/George_Assang","George Assang"
"http://dbpedia.org/resource/George_Regout","George Regout"
"http://dbpedia.org/resource/Gerald_Finley","Gerald Finley"
"http://dbpedia.org/resource/Armando_Borgioli","Armando Borgioli"
"http://dbpedia.org/resource/Arndís_Halla","Arndís Halla"
"http://dbpedia.org/resource/Arshi_Khan","Arshi Khan"
"http://dbpedia.org/resource/Hercules_(bear)","Hercules (bear)"
"http://dbpedia.org/resource/Hermann_Gallos","Hermann Gallos"
"http://dbpedia.org/resource/Hiran_Chatterjee","Hiran Chatterjee"
"http://dbpedia.org/resource/Locket_Chatterjee","Locket Chatterjee"
"http://dbpedia.org/resource/Lois_Marshall","Lois Marshall"
"http://dbpedia.org/resource/Louis_Quilico","Louis Quilico"
"http://dbpedia.org/resource/Luciano_Lamonarca","Luciano Lamonarca"
"http://dbpedia.org/resource/Lucille_Lortel_Award_for_Outstanding_Lead_Actress_in_a_Play","Lucille Lortel Award for Outstanding Lead Actress in a Play"
"http://dbpedia.org/resource/Luigi_Roni","Luigi Roni"
"http://dbpedia.org/resource/Luisa_Cappiani","Luisa Cappiani"
"http://dbpedia.org/resource/Lumières_Award_for_Most_Promising_Actor","Lumières Award for Most Promising Actor"
"http://dbpedia.org/resource/Lumières_Award_for_Most_Promising_Actress","Lumières Award for Most Promising Actress"
"http://dbpedia.org/resource/Léopold_Simoneau","Léopold Simoneau"
"http://dbpedia.org/resource/M._G._Ramachandran","M. G. Ramachandran"
"http://dbpedia.org/resource/M._K._Muthu","M. K. Muthu"
"http://dbpedia.org/resource/M._K._Stalin","M. K. Stalin"
"http://dbpedia.org/resource/N._T._Rama_Rao","N. T. Rama Rao"
"http://dbpedia.org/resource/Nadine_Koutcher","Nadine Koutcher"
"http://dbpedia.org/resource/Nafisa_Ali","Nafisa Ali"
"http://dbpedia.org/resource/Nagma","Nagma"
"http://dbpedia.org/resource/Nandamuri_Balakrishna","Nandamuri Balakrishna"
"http://dbpedia.org/resource/Nandamuri_Harikrishna","Nandamuri Harikrishna"
"http://dbpedia.org/resource/Napoleon_(actor)","Napoleon (actor)"
"http://dbpedia.org/resource/Naresh_(actor)","Naresh (actor)"
"http://dbpedia.org/resource/Naresh_Kanodia","Naresh Kanodia"
"http://dbpedia.org/resource/Nargis","Nargis"
"http://dbpedia.org/resource/Naroa_Agirre","Naroa Agirre"
"http://dbpedia.org/resource/Natalie_Ni_Shi","Natalie Ni Shi"
"http://dbpedia.org/resource/Navneet_Kaur_Rana","Navneet Kaur Rana"
"http://dbpedia.org/resource/Neel_Bhattacharya","Neel Bhattacharya"
"http://dbpedia.org/resource/Piero_Cappuccilli","Piero Cappuccilli"
"http://dbpedia.org/resource/Pierre_Curzi","Pierre Curzi"
"http://dbpedia.org/resource/Pierrette_Alarie","Pierrette Alarie"
"http://dbpedia.org/resource/Pnina_Rosenblum","Pnina Rosenblum"
"http://dbpedia.org/resource/Polly_Batic","Polly Batic"
"http://dbpedia.org/resource/Raina_Kabaivanska","Raina Kabaivanska"
"http://dbpedia.org/resource/Raj_Babbar","Raj Babbar"
"http://dbpedia.org/resource/Rajesh_Khanna","Rajesh Khanna"
"http://dbpedia.org/resource/Rakhi_Sawant","Rakhi Sawant"
"http://dbpedia.org/resource/Rakshita","Rakshita"
"http://dbpedia.org/resource/Ramaprasad_Banik","Ramaprasad Banik"
"http://dbpedia.org/resource/Rambod_Javan","Rambod Javan"
"http://dbpedia.org/resource/Ramona_Badescu","Ramona Badescu"
"http://dbpedia.org/resource/Ramya_(actress)","Ramya (actress)"
"http://dbpedia.org/resource/Rao_Gopal_Rao","Rao Gopal Rao"
"http://dbpedia.org/resource/Raoul_Jobin","Raoul Jobin"
"http://dbpedia.org/resource/Ravi_Kishan","Ravi Kishan"
"http://dbpedia.org/resource/Rebecca_Caine","Rebecca Caine"
"http://dbpedia.org/resource/Renate_Behle","Renate Behle"
"http://dbpedia.org/resource/Giacinto_Fontana","Giacinto Fontana"
"http://dbpedia.org/resource/Hollywood_Film_Award_for_Best_Actor","Hollywood Film Award for Best Actor"
"http://dbpedia.org/resource/Hollywood_Supporting_Actress_Award","Hollywood Supporting Actress Award"
"http://dbpedia.org/resource/Ida_Krzyzanowski-Doxat","Ida Krzyzanowski-Doxat"
"http://dbpedia.org/resource/Ignaz_Walter","Ignaz Walter"
"http://dbpedia.org/resource/Ildebrando_D'Arcangelo","Ildebrando D'Arcangelo"
"http://dbpedia.org/resource/Indian_Telly_Award_for_Best_Child_Artiste_-_Female","Indian Telly Award for Best Child Artiste - Female"
"http://dbpedia.org/resource/Laurence_Olivier_Award_for_Best_Actress","Laurence Olivier Award for Best Actress"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Teledrama_Actor_Award","Raigam Tele'es Best Teledrama Actor Award"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Teledrama_Actress_Award","Raigam Tele'es Best Teledrama Actress Award"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Teledrama_Supporting_Actor_Award","Raigam Tele'es Best Teledrama Supporting Actor Award"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Teledrama_Supporting_Actress_Award","Raigam Tele'es Best Teledrama Supporting Actress Award"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Upcoming_Teledrama_Actor_Award","Raigam Tele'es Best Upcoming Teledrama Actor Award"
"http://dbpedia.org/resource/Raigam_Tele'es_Best_Upcoming_Teledrama_Actress_Award","Raigam Tele'es Best Upcoming Teledrama Actress Award"
"http://dbpedia.org/resource/West_Bengal_Film_Journalists'_Association_Award_for_Best_Actress_in_a_Supporting_Role","West Bengal Film Journalists' Association Award for Best Actress in a Supporting Role"
"http://dbpedia.org/resource/Spas_Wenkoff","Spas Wenkoff"
"http://dbpedia.org/resource/Srabanti_Chatterjee","Srabanti Chatterjee"
"http://dbpedia.org/resource/Stefan_Danailov","Stefan Danailov"
"http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Younger_Actor_in_a_Drama_Series","Daytime Emmy Award for Outstanding Younger Actor in a Drama Series"
"http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Younger_Actress_in_a_Drama_Series","Daytime Emmy Award for Outstanding Younger Actress in a Drama Series"
"http://dbpedia.org/resource/Dermot_Troy","Dermot Troy"
"http://dbpedia.org/resource/Yigal_Bashan","Yigal Bashan"
"http://dbpedia.org/resource/Yon_González","Yon González"
"http://dbpedia.org/resource/Young_Artist_Award_for_Best_Leading_Young_Actress_in_a_Feature_Film","Young Artist Award for Best Leading Young Actress in a Feature Film"
"http://dbpedia.org/resource/Young_Artist_Award_for_Best_Performance_in_a_Daytime_TV_Series_–_Young_Actress","Young Artist Award for Best Performance in a Daytime TV Series – Young Actress"
"http://dbpedia.org/resource/Emma_Luart","Emma Luart"
"http://dbpedia.org/resource/Emma_Turolla","Emma Turolla"
"http://dbpedia.org/resource/Emmy_Loose","Emmy Loose"
"http://dbpedia.org/resource/Fred_O'Donovan_(actor)","Fred O'Donovan (actor)"
"http://dbpedia.org/resource/Melanie_Kurt","Melanie Kurt"
"http://dbpedia.org/resource/Henry_Verdhurdt","Henry Verdhurdt"
"http://dbpedia.org/resource/Zee_Cine_Critics_Award_for_Best_Actor_–_Female","Zee Cine Critics Award for Best Actor – Female"
"http://dbpedia.org/resource/Nandi_Award_for_Best_Female_Comedian","Nandi Award for Best Female Comedian"
"http://dbpedia.org/resource/TVyNovelas_Award_for_Best_Female_Revelation","TVyNovelas Award for Best Female Revelation"
"http://dbpedia.org/resource/Nikolai_Schukoff","Nikolai Schukoff"
"http://dbpedia.org/resource/Mohammad_Naderi_(actor)","Mohammad Naderi (actor)"
"http://dbpedia.org/resource/Mohiuddin_Faroque","Mohiuddin Faroque"
"http://dbpedia.org/resource/Ulrike_Steinsky","Ulrike Steinsky"
"http://dbpedia.org/resource/Anna_Prohaska","Anna Prohaska"
"http://dbpedia.org/resource/Anna_Tomowa-Sintow","Anna Tomowa-Sintow"
"http://dbpedia.org/resource/Anny_Felbermayer","Anny Felbermayer"
"http://dbpedia.org/resource/Anselmo_Colzani","Anselmo Colzani"
"http://dbpedia.org/resource/Antonia_Fahberg","Antonia Fahberg"
"http://dbpedia.org/resource/Antonio_Cotogni","Antonio Cotogni"
"http://dbpedia.org/resource/Anubhav_Mohanty","Anubhav Mohanty"
"http://dbpedia.org/resource/Aparajita_Mohanty","Aparajita Mohanty"
"http://dbpedia.org/resource/Apollo_Granforte","Apollo Granforte"
"http://dbpedia.org/resource/Aron_Aronov","Aron Aronov"
"http://dbpedia.org/resource/Arturo_Melocchi","Arturo Melocchi"
"http://dbpedia.org/resource/Arun_Pandian","Arun Pandian"
"http://dbpedia.org/resource/Arvind_Trivedi","Arvind Trivedi"
"http://dbpedia.org/resource/Asaduzzaman_Noor","Asaduzzaman Noor"
"http://dbpedia.org/resource/Pauline_Mailhac","Pauline Mailhac"
"http://dbpedia.org/resource/Wolfgang_Ablinger-Sperrhacke","Wolfgang Ablinger-Sperrhacke"
"http://dbpedia.org/resource/Prix_Iris_for_Revelation_of_the_Year","Prix Iris for Revelation of the Year"
"http://dbpedia.org/resource/Albert_Viau","Albert Viau"
"http://dbpedia.org/resource/Albertine_Morin-Labrecque","Albertine Morin-Labrecque"
"http://dbpedia.org/resource/Filippo_Coletti","Filippo Coletti"
"http://dbpedia.org/resource/Flora_Gionest","Flora Gionest"
"http://dbpedia.org/resource/Biswajit_Chakraborty","Biswajit Chakraborty"
"http://dbpedia.org/resource/Blanche_Arral","Blanche Arral"
"http://dbpedia.org/resource/Nitish_Bharadwaj","Nitish Bharadwaj"
"http://dbpedia.org/resource/Noel_Tovey","Noel Tovey"
"http://dbpedia.org/resource/Cara_O'Sullivan","Cara O'Sullivan"
"http://dbpedia.org/resource/Carlo_Galeffi","Carlo Galeffi"
"http://dbpedia.org/resource/Carlo_Mannelli","Carlo Mannelli"
"http://dbpedia.org/resource/Carlo_Meliciani","Carlo Meliciani"
"http://dbpedia.org/resource/Carlo_Scalzi","Carlo Scalzi"
"http://dbpedia.org/resource/Umashree","Umashree"
"http://dbpedia.org/resource/Unax_Ugalde","Unax Ugalde"
"http://dbpedia.org/resource/Upendra_(actor)","Upendra (actor)"
"http://dbpedia.org/resource/Upendra_Trivedi","Upendra Trivedi"
"http://dbpedia.org/resource/Urmila_Matondkar","Urmila Matondkar"
"http://dbpedia.org/resource/V._N._Janaki","V. N. Janaki"
"http://dbpedia.org/resource/Vaishali_Kasaravalli","Vaishali Kasaravalli"
"http://dbpedia.org/resource/Valerio_Scanu","Valerio Scanu"
"http://dbpedia.org/resource/Vani_Tripathi","Vani Tripathi"
"http://dbpedia.org/resource/Vani_Viswanath","Vani Viswanath"
"http://dbpedia.org/resource/Veronica_Dunne_(soprano)","Veronica Dunne (soprano)"
"http://dbpedia.org/resource/Georgi_Belev","Georgi Belev"
"http://dbpedia.org/resource/Georgina_Stirling","Georgina Stirling"
"http://dbpedia.org/resource/Hilde_Güden","Hilde Güden"
"http://dbpedia.org/resource/Hilde_Konetzni","Hilde Konetzni"
"http://dbpedia.org/resource/Hildegard_Ranczak","Hildegard Ranczak"
"http://dbpedia.org/resource/List_of_awards_for_actresses","List of awards for actresses"
"http://dbpedia.org/resource/List_of_awards_for_young_actors","List of awards for young actors"
"http://dbpedia.org/resource/List_of_cameo_appearances_by_Stan_Lee","List of cameo appearances by Stan Lee"
"http://dbpedia.org/resource/Mario_Cassi","Mario Cassi"
"http://dbpedia.org/resource/Poonam_Sinha","Poonam Sinha"
"http://dbpedia.org/resource/Sena_Jurinac","Sena Jurinac"
"http://dbpedia.org/resource/Oliver_Ringelhahn","Oliver Ringelhahn"
"http://dbpedia.org/resource/Paolo_Gavanelli","Paolo Gavanelli"
"http://dbpedia.org/resource/Paul_Schweinester","Paul Schweinester"
"http://dbpedia.org/resource/Riza_Eibenschütz","Riza Eibenschütz"
"http://dbpedia.org/resource/Roberto_Scandiuzzi","Roberto Scandiuzzi"
"http://dbpedia.org/resource/Abdus_Sobur","Abdus Sobur"
"http://dbpedia.org/resource/Academy_Juvenile_Award","Academy Juvenile Award"
"http://dbpedia.org/resource/Briggs_(rapper)","Briggs (rapper)"
"http://dbpedia.org/resource/Bullet_Prakash","Bullet Prakash"
"http://dbpedia.org/resource/Burnum_Burnum","Burnum Burnum"
"http://dbpedia.org/resource/Béatrice_La_Palme","Béatrice La Palme"
"http://dbpedia.org/resource/Cannes_Film_Festival_Award_for_Best_Actress","Cannes Film Festival Award for Best Actress"
"http://dbpedia.org/resource/Carl_Demmer","Carl Demmer"
"http://dbpedia.org/resource/Carolina_Bassi","Carolina Bassi"
"http://dbpedia.org/resource/Caroline_Grassari","Caroline Grassari"
"http://dbpedia.org/resource/Caterina_Canzi","Caterina Canzi"
"http://dbpedia.org/resource/Cihangir_Ghaffari","Cihangir Ghaffari"
"http://dbpedia.org/resource/Claire_Meghnagi","Claire Meghnagi"
"http://dbpedia.org/resource/Clarice_Carson","Clarice Carson"
"http://dbpedia.org/resource/Claudio_Bonoldi","Claudio Bonoldi"
"http://dbpedia.org/resource/Céline_Scheen","Céline Scheen"
"http://dbpedia.org/resource/César_Award_for_Most_Promising_Actor","César Award for Most Promising Actor"
"http://dbpedia.org/resource/César_Award_for_Most_Promising_Actress","César Award for Most Promising Actress"
"http://dbpedia.org/resource/Daniela_Fally","Daniela Fally"
"http://dbpedia.org/resource/Dara_Singh","Dara Singh"
"http://dbpedia.org/resource/Darina_Takova","Darina Takova"
"http://dbpedia.org/resource/Dasari_Narayana_Rao","Dasari Narayana Rao"
"http://dbpedia.org/resource/Aloys_Pennarini","Aloys Pennarini"
"http://dbpedia.org/resource/Amalie_Haehnel","Amalie Haehnel"
"http://dbpedia.org/resource/Amalie_Materna","Amalie Materna"
"http://dbpedia.org/resource/Ambur_Braid","Ambur Braid"
"http://dbpedia.org/resource/Jaya_Bachchan","Jaya Bachchan"
"http://dbpedia.org/resource/Jayaprada","Jayaprada"
"http://dbpedia.org/resource/Jayasudha","Jayasudha"
"http://dbpedia.org/resource/Jean-Paul_Jeannotte","Jean-Paul Jeannotte"
"http://dbpedia.org/resource/Jeanne_Maubourg","Jeanne Maubourg"
"http://dbpedia.org/resource/Jeannette_Zarou","Jeannette Zarou"
"http://dbpedia.org/resource/Jeremy_Akerman","Jeremy Akerman"
"http://dbpedia.org/resource/Joanne_Vannicola","Joanne Vannicola"
"http://dbpedia.org/resource/Jocelyne_LaGarde","Jocelyne LaGarde"
"http://dbpedia.org/resource/Johannes_Chum","Johannes Chum"
"http://dbpedia.org/resource/John_Ken_Nuzzo","John Ken Nuzzo"
"http://dbpedia.org/resource/John_McCormack_(tenor)","John McCormack (tenor)"
"http://dbpedia.org/resource/Jon_Vickers","Jon Vickers"
"http://dbpedia.org/resource/Jonathan_Estabrooks","Jonathan Estabrooks"
"http://dbpedia.org/resource/Joseph_Akouissone","Joseph Akouissone"
"http://dbpedia.org/resource/Joseph_Kaiser","Joseph Kaiser"
"http://dbpedia.org/resource/Bella_Paalen","Bella Paalen"
"http://dbpedia.org/resource/Kiley_May","Kiley May"
"http://dbpedia.org/resource/Kirron_Kher","Kirron Kher"
"http://dbpedia.org/resource/Kosta_Tsonev","Kosta Tsonev"
"http://dbpedia.org/resource/Kota_Srinivasa_Rao","Kota Srinivasa Rao"
"http://dbpedia.org/resource/Krishnam_Raju","Krishnam Raju"
"http://dbpedia.org/resource/Kumar_Bangarappa","Kumar Bangarappa"
"http://dbpedia.org/resource/Lance_Ryan","Lance Ryan"
"http://dbpedia.org/resource/Layla_Claire","Layla Claire"
"http://dbpedia.org/resource/Cassandra_Extavour","Cassandra Extavour"
"http://dbpedia.org/resource/Castrato","Castrato"
"http://dbpedia.org/resource/Cécile_Thévenet","Cécile Thévenet"
"http://dbpedia.org/resource/Dakota_House","Dakota House"
"http://dbpedia.org/resource/William_Wernigk","William Wernigk"
"http://dbpedia.org/resource/Wilma_Lipp","Wilma Lipp"
