"pol","name"
"http://dbpedia.org/resource/Moshe_Meron","Moshe Meron"
"http://dbpedia.org/resource/Moshe_Mizrahi","Moshe Mizrahi"
"http://dbpedia.org/resource/Moshe_Peled_(politician)","Moshe Peled (politician)"
"http://dbpedia.org/resource/Moshe_Ronen","Moshe Ronen"
"http://dbpedia.org/resource/Moshe_Sardines","Moshe Sardines"
"http://dbpedia.org/resource/Moshe_Shahal","Moshe Shahal"
"http://dbpedia.org/resource/Moshe_Shamir","Moshe Shamir"
"http://dbpedia.org/resource/Moshe_Sharett","Moshe Sharett"
"http://dbpedia.org/resource/Moshe_Silberhaft","Moshe Silberhaft"
"http://dbpedia.org/resource/Moshe_Smoira","Moshe Smoira"
"http://dbpedia.org/resource/Moshe_Sneh","Moshe Sneh"
"http://dbpedia.org/resource/Moshe_Tur-Paz","Moshe Tur-Paz"
"http://dbpedia.org/resource/Moshe_Wertman","Moshe Wertman"
"http://dbpedia.org/resource/Moshe_Ya'alon","Moshe Ya'alon"
"http://dbpedia.org/resource/Moshe_Ze'ev_Feldman","Moshe Ze'ev Feldman"
"http://dbpedia.org/resource/Mosher_Joseph_Blumenfeld","Mosher Joseph Blumenfeld"
"http://dbpedia.org/resource/Moshi_Kakoso","Moshi Kakoso"
"http://dbpedia.org/resource/Moshood_Abiola","Moshood Abiola"
"http://dbpedia.org/resource/Mosibudi_Mangena","Mosibudi Mangena"
"http://dbpedia.org/resource/Mosina_Jordan","Mosina Jordan"
"http://dbpedia.org/resource/Mosiuoa_Lekota","Mosiuoa Lekota"
"http://dbpedia.org/resource/Moslem_Malakouti","Moslem Malakouti"
"http://dbpedia.org/resource/Moslem_Uddin","Moslem Uddin"
"http://dbpedia.org/resource/Moslemen_T._Macarambon_Sr.","Moslemen T. Macarambon Sr."
"http://dbpedia.org/resource/Moss_Cass","Moss Cass"
"http://dbpedia.org/resource/Moss_K._Platt","Moss K. Platt"
"http://dbpedia.org/resource/Moss_Kent_Dickinson","Moss Kent Dickinson"
"http://dbpedia.org/resource/Moss_Twomey","Moss Twomey"
"http://dbpedia.org/resource/Mossi_Raz","Mossi Raz"
"http://dbpedia.org/resource/Mostafa_Adl","Mostafa Adl"
"http://dbpedia.org/resource/Mostafa_Afzalifard","Mostafa Afzalifard"
"http://dbpedia.org/resource/Mostafa_Chamran","Mostafa Chamran"
"http://dbpedia.org/resource/Mostafa_El-Nahas","Mostafa El-Nahas"
"http://dbpedia.org/resource/Mostafa_El-Shazly","Mostafa El-Shazly"
"http://dbpedia.org/resource/Mostafa_Faruk_Mohammad","Mostafa Faruk Mohammad"
"http://dbpedia.org/resource/Mostafa_Hashemitaba","Mostafa Hashemitaba"
"http://dbpedia.org/resource/Mostafa_Hussein_Kamel","Mostafa Hussein Kamel"
"http://dbpedia.org/resource/Mostafa_Kamal_Pasha","Mostafa Kamal Pasha"
"http://dbpedia.org/resource/Mostafa_Katiraei","Mostafa Katiraei"
"http://dbpedia.org/resource/Mostafa_Kavakebian","Mostafa Kavakebian"
"http://dbpedia.org/resource/Mostafa_Madbouly","Mostafa Madbouly"
"http://dbpedia.org/resource/Mostafa_Mir-Salim","Mostafa Mir-Salim"
"http://dbpedia.org/resource/Mostafa_Moeen","Mostafa Moeen"
"http://dbpedia.org/resource/Mostafa_Mohammad-Najjar","Mostafa Mohammad-Najjar"
"http://dbpedia.org/resource/Mostafa_Mohsin_Montu","Mostafa Mohsin Montu"
"http://dbpedia.org/resource/Mostafa_Moloudi","Mostafa Moloudi"
"http://dbpedia.org/resource/Mostafa_Pourmohammadi","Mostafa Pourmohammadi"
"http://dbpedia.org/resource/Mostafa_Rashidi_Suja","Mostafa Rashidi Suja"
"http://dbpedia.org/resource/Mostafa_Tabrizi","Mostafa Tabrizi"
"http://dbpedia.org/resource/Mostafa_Tajzadeh","Mostafa Tajzadeh"
"http://dbpedia.org/resource/Mostafizur_Rahman_(politician)","Mostafizur Rahman (politician)"
"http://dbpedia.org/resource/Mostapha_Laabid","Mostapha Laabid"
"http://dbpedia.org/resource/Mostowfi_ol-Mamalek","Mostowfi ol-Mamalek"
"http://dbpedia.org/resource/Mostyn_Hanger","Mostyn Hanger"
"http://dbpedia.org/resource/Mosud_Mannan","Mosud Mannan"
"http://dbpedia.org/resource/Motahar_Hossain_(Bangladeshi_politician)","Motahar Hossain (Bangladeshi politician)"
"http://dbpedia.org/resource/Motamma","Motamma"
"http://dbpedia.org/resource/Motazz_Moussa","Motazz Moussa"
"http://dbpedia.org/resource/Mothetjoa_Metsing","Mothetjoa Metsing"
"http://dbpedia.org/resource/Mothey_Vedakumari","Mothey Vedakumari"
"http://dbpedia.org/resource/Moti_Yogev","Moti Yogev"
"http://dbpedia.org/resource/Motibhai_Chaudhary","Motibhai Chaudhary"
"http://dbpedia.org/resource/Motidevi_Shrestha","Motidevi Shrestha"
"http://dbpedia.org/resource/Motilal_Firodia","Motilal Firodia"
"http://dbpedia.org/resource/Motilal_Nehru","Motilal Nehru"
"http://dbpedia.org/resource/Motilal_Singh","Motilal Singh"
"http://dbpedia.org/resource/Motilal_Vora","Motilal Vora"
"http://dbpedia.org/resource/Motiram_Lahane","Motiram Lahane"
"http://dbpedia.org/resource/Motiur_Rahman_(Bangladeshi_politician)","Motiur Rahman (Bangladeshi politician)"
"http://dbpedia.org/resource/Motiur_Rahman_(Gazipur_politician)","Motiur Rahman (Gazipur politician)"
"http://dbpedia.org/resource/Motiur_Rahman_Nizami","Motiur Rahman Nizami"
"http://dbpedia.org/resource/Motiur_Rohman_Mondal","Motiur Rohman Mondal"
"http://dbpedia.org/resource/Motleb_bin_Abdullah_Al-Nafisah","Motleb bin Abdullah Al-Nafisah"
"http://dbpedia.org/resource/Motohiko_Saitō","Motohiko Saitō"
"http://dbpedia.org/resource/Motohiro_Ōno","Motohiro Ōno"
"http://dbpedia.org/resource/Motohisa_Furukawa","Motohisa Furukawa"
"http://dbpedia.org/resource/Motoo_Hayashi","Motoo Hayashi"
"http://dbpedia.org/resource/Motuma_Mekassa","Motuma Mekassa"
"http://dbpedia.org/resource/Moturi_Satyanarayana","Moturi Satyanarayana"
"http://dbpedia.org/resource/Mou_Chung-yuan","Mou Chung-yuan"
"http://dbpedia.org/resource/Moudud_Ahmed","Moudud Ahmed"
"http://dbpedia.org/resource/Moufida_Bourguiba","Moufida Bourguiba"
"http://dbpedia.org/resource/Moulay_Ahmed_Alaoui","Moulay Ahmed Alaoui"
"http://dbpedia.org/resource/Moulaye_Ould_Mohamed_Laghdaf","Moulaye Ould Mohamed Laghdaf"
"http://dbpedia.org/resource/Mouldi_Kefi","Mouldi Kefi"
"http://dbpedia.org/resource/Mouloud_Hamrouche","Mouloud Hamrouche"
"http://dbpedia.org/resource/Moulvi_Agha_Muhammad","Moulvi Agha Muhammad"
"http://dbpedia.org/resource/Moulvi_Fakhrey_Alam","Moulvi Fakhrey Alam"
"http://dbpedia.org/resource/Mounce_Gore_Butler","Mounce Gore Butler"
"http://dbpedia.org/resource/Mounir_Abou_Fadel","Mounir Abou Fadel"
"http://dbpedia.org/resource/Mounir_Belhamiti","Mounir Belhamiti"
"http://dbpedia.org/resource/Mounir_Fakhry_Abdel_Nour","Mounir Fakhry Abdel Nour"
"http://dbpedia.org/resource/Mounir_Mahjoubi","Mounir Mahjoubi"
"http://dbpedia.org/resource/Mounir_Majidi","Mounir Majidi"
"http://dbpedia.org/resource/Mounir_Satouri","Mounir Satouri"
"http://dbpedia.org/resource/Mounkeo_Oraboun","Mounkeo Oraboun"
"http://dbpedia.org/resource/Mount_Etna_Morris","Mount Etna Morris"
"http://dbpedia.org/resource/Mountjoy_Blount,_1st_Earl_of_Newport","Mountjoy Blount, 1st Earl of Newport"
"http://dbpedia.org/resource/Mountstuart_Elphinstone","Mountstuart Elphinstone"
"http://dbpedia.org/resource/Mourad_Benmehidi","Mourad Benmehidi"
"http://dbpedia.org/resource/Mourad_Dhina","Mourad Dhina"
"http://dbpedia.org/resource/Mourad_Medelci","Mourad Medelci"
"http://dbpedia.org/resource/Mourid_Barghouti","Mourid Barghouti"
"http://dbpedia.org/resource/Mousa_Kalantari","Mousa Kalantari"
"http://dbpedia.org/resource/Mousa_Mohammed_Abu_Marzook","Mousa Mohammed Abu Marzook"
"http://dbpedia.org/resource/Moussa_Benhamadi","Moussa Benhamadi"
"http://dbpedia.org/resource/Moussa_Dadis_Camara","Moussa Dadis Camara"
"http://dbpedia.org/resource/Moussa_Diakité","Moussa Diakité"
"http://dbpedia.org/resource/Moussa_Faki","Moussa Faki"
"http://dbpedia.org/resource/Moussa_Koussa","Moussa Koussa"
"http://dbpedia.org/resource/Moussa_Mara","Moussa Mara"
"http://dbpedia.org/resource/Moussa_Mostafa_Moussa","Moussa Mostafa Moussa"
"http://dbpedia.org/resource/Moussa_Nébié","Moussa Nébié"
"http://dbpedia.org/resource/Moussa_Timbiné","Moussa Timbiné"
"http://dbpedia.org/resource/Moussa_Traoré","Moussa Traoré"
"http://dbpedia.org/resource/Moustafá_Moustafá","Moustafá Moustafá"
"http://dbpedia.org/resource/Moustapha_Sourang","Moustapha Sourang"
"http://dbpedia.org/resource/Moutlakgola_P.K._Nwako","Moutlakgola P.K. Nwako"
"http://dbpedia.org/resource/Mouzawar_Abdallah","Mouzawar Abdallah"
"http://dbpedia.org/resource/Mouzinho_da_Silveira","Mouzinho da Silveira"
"http://dbpedia.org/resource/Moven_Mahachi","Moven Mahachi"
"http://dbpedia.org/resource/Movita_Johnson-Harrell","Movita Johnson-Harrell"
"http://dbpedia.org/resource/Movladi_Udugov","Movladi Udugov"
"http://dbpedia.org/resource/Movses_Hakobyan","Movses Hakobyan"
"http://dbpedia.org/resource/Mowaffak_Allaf","Mowaffak Allaf"
"http://dbpedia.org/resource/Mowbray_Howard,_6th_Earl_of_Effingham","Mowbray Howard, 6th Earl of Effingham"
"http://dbpedia.org/resource/Moyez_Uddin","Moyez Uddin"
"http://dbpedia.org/resource/Mozahar_Ali_Prodhan","Mozahar Ali Prodhan"
"http://dbpedia.org/resource/Mozammel_Haque_(Bangladesh_Awami_League_politician)","Mozammel Haque (Bangladesh Awami League politician)"
"http://dbpedia.org/resource/Mozammel_Hossain","Mozammel Hossain"
"http://dbpedia.org/resource/Mozammel_Hossain_Lalu","Mozammel Hossain Lalu"
"http://dbpedia.org/resource/Moze_Hunt_Jones","Moze Hunt Jones"
"http://dbpedia.org/resource/Mozzafar_Baghai","Mozzafar Baghai"
"http://dbpedia.org/resource/Moïse_Houde","Moïse Houde"
"http://dbpedia.org/resource/Moïse_Katumbi","Moïse Katumbi"
"http://dbpedia.org/resource/Moïse_Tshombe","Moïse Tshombe"
"http://dbpedia.org/resource/Moša_Pijade","Moša Pijade"
"http://dbpedia.org/resource/Mpho_Phalatse","Mpho Phalatse"
"http://dbpedia.org/resource/Mr._II","Mr. II"
"http://dbpedia.org/resource/Mridula_Bhatkar","Mridula Bhatkar"
"http://dbpedia.org/resource/Mridula_Sinha","Mridula Sinha"
"http://dbpedia.org/resource/Mriganka_Mohan_Sur","Mriganka Mohan Sur"
"http://dbpedia.org/resource/Mriganko_Mahato","Mriganko Mahato"
"http://dbpedia.org/resource/Mrinal_Kanti_Das","Mrinal Kanti Das"
"http://dbpedia.org/resource/Mrisho_Gambo","Mrisho Gambo"
"http://dbpedia.org/resource/Mrutyunjaya_Nayak","Mrutyunjaya Nayak"
"http://dbpedia.org/resource/Mst._Tahmina_Begum","Mst. Tahmina Begum"
"http://dbpedia.org/resource/Mtanes_Shehadeh","Mtanes Shehadeh"
"http://dbpedia.org/resource/Mthenjwa_Zondi","Mthenjwa Zondi"
"http://dbpedia.org/resource/Mthokozisi_Nxumalo","Mthokozisi Nxumalo"
"http://dbpedia.org/resource/Mthuli_Ncube","Mthuli Ncube"
"http://dbpedia.org/resource/Mtutura_A._Mtutura","Mtutura A. Mtutura"
"http://dbpedia.org/resource/Mu'adh_ibn_Muslim","Mu'adh ibn Muslim"
"http://dbpedia.org/resource/Mu'awiya_ibn_Hudayj","Mu'awiya ibn Hudayj"
"http://dbpedia.org/resource/Mu_Qing_(chieftain)","Mu Qing (chieftain)"
"http://dbpedia.org/resource/Mu_Sheng","Mu Sheng"
"http://dbpedia.org/resource/Mu_Sochua","Mu Sochua"
"http://dbpedia.org/resource/Mu_Ying","Mu Ying"
"http://dbpedia.org/resource/Muad_Mohamed_Zaki","Muad Mohamed Zaki"
"http://dbpedia.org/resource/Muamed_Sejdini","Muamed Sejdini"
"http://dbpedia.org/resource/Muamer_Zukorlić","Muamer Zukorlić"
"http://dbpedia.org/resource/Muammar_Gaddafi","Muammar Gaddafi"
"http://dbpedia.org/resource/Muammer_Güler","Muammer Güler"
"http://dbpedia.org/resource/Muazu_Magaji","Muazu Magaji"
"http://dbpedia.org/resource/Mubarak_Gul","Mubarak Gul"
"http://dbpedia.org/resource/Mubarak_Mohammed_Muntaka","Mubarak Mohammed Muntaka"
"http://dbpedia.org/resource/Mubariz_Gurbanli","Mubariz Gurbanli"
"http://dbpedia.org/resource/Mubashir_Hassan","Mubashir Hassan"
"http://dbpedia.org/resource/Muchadeyi_Masunda","Muchadeyi Masunda"
"http://dbpedia.org/resource/Muchangi_Karemba","Muchangi Karemba"
"http://dbpedia.org/resource/Muchdi_Purwopranjono","Muchdi Purwopranjono"
"http://dbpedia.org/resource/Muchtar_Pakpahan","Muchtar Pakpahan"
"http://dbpedia.org/resource/Mudar_Badran","Mudar Badran"
"http://dbpedia.org/resource/Mudashiru_Obasa","Mudashiru Obasa"
"http://dbpedia.org/resource/Mudassar_Kapur","Mudassar Kapur"
"http://dbpedia.org/resource/Mudbir_al-Far'un","Mudbir al-Far'un"
"http://dbpedia.org/resource/Muditha_Prishanthi","Muditha Prishanthi"
"http://dbpedia.org/resource/Mudiyanse_Tennakoon","Mudiyanse Tennakoon"
"http://dbpedia.org/resource/Mudrika_Prasad_Rai","Mudrika Prasad Rai"
"http://dbpedia.org/resource/Mudumala_Henry_Samuel","Mudumala Henry Samuel"
"http://dbpedia.org/resource/Muferiat_Kamil","Muferiat Kamil"
"http://dbpedia.org/resource/Mufi_Hannemann","Mufi Hannemann"
"http://dbpedia.org/resource/Mufid_Libohova","Mufid Libohova"
"http://dbpedia.org/resource/Mufid_Mari","Mufid Mari"
"http://dbpedia.org/resource/Muftah_Anaqrat","Muftah Anaqrat"
"http://dbpedia.org/resource/Mufti_Abdul_Razzaq","Mufti Abdul Razzaq"
"http://dbpedia.org/resource/Mufti_Gulab_Khan","Mufti Gulab Khan"
"http://dbpedia.org/resource/Mufti_Jafar_Hussain","Mufti Jafar Hussain"
"http://dbpedia.org/resource/Mufti_Mahmud","Mufti Mahmud"
"http://dbpedia.org/resource/Mufti_Mohammad_Sayeed","Mufti Mohammad Sayeed"
"http://dbpedia.org/resource/Mufti_Muhammad_Naeem","Mufti Muhammad Naeem"
"http://dbpedia.org/resource/Mufti_Muhammad_Qasim","Mufti Muhammad Qasim"
"http://dbpedia.org/resource/Mugur_Isărescu","Mugur Isărescu"
"http://dbpedia.org/resource/Muhadjir_Effendy","Muhadjir Effendy"
"http://dbpedia.org/resource/Muhaimin_Iskandar","Muhaimin Iskandar"
"http://dbpedia.org/resource/Muhaini_Zainal_Abidin","Muhaini Zainal Abidin"
"http://dbpedia.org/resource/Muhamad_Akmal_Saleh","Muhamad Akmal Saleh"
"http://dbpedia.org/resource/Muhamad_Chatib_Basri","Muhamad Chatib Basri"
"http://dbpedia.org/resource/Muhamad_Faisal_Manap","Muhamad Faisal Manap"
"http://dbpedia.org/resource/Muhamad_Kanan","Muhamad Kanan"
"http://dbpedia.org/resource/Muhamad_Mustafa","Muhamad Mustafa"
"http://dbpedia.org/resource/Muhamad_Yusoff_Mohd_Noor","Muhamad Yusoff Mohd Noor"
"http://dbpedia.org/resource/Muhamad_bin_Salim_Alatas","Muhamad bin Salim Alatas"
"http://dbpedia.org/resource/Muhambet_Kopeev","Muhambet Kopeev"
"http://dbpedia.org/resource/Muhamed_Jusufspahić","Muhamed Jusufspahić"
"http://dbpedia.org/resource/Muhamed_Kreševljaković","Muhamed Kreševljaković"
"http://dbpedia.org/resource/Muhamed_Sacirbey","Muhamed Sacirbey"
"http://dbpedia.org/resource/Muhamedin_Kullashi","Muhamedin Kullashi"
"http://dbpedia.org/resource/Muhammad_Aamir_Iqbal_Shah","Muhammad Aamir Iqbal Shah"
"http://dbpedia.org/resource/Muhammad_Abdi_Yusuf","Muhammad Abdi Yusuf"
"http://dbpedia.org/resource/Muhammad_Abdul_Ati","Muhammad Abdul Ati"
"http://dbpedia.org/resource/Muhammad_Abdul_Bari_(academic)","Muhammad Abdul Bari (academic)"
"http://dbpedia.org/resource/Muhammad_Abdul_Ghaffar_Abdulla","Muhammad Abdul Ghaffar Abdulla"
"http://dbpedia.org/resource/Muhammad_Abdul_Mannan","Muhammad Abdul Mannan"
"http://dbpedia.org/resource/Muhammad_Abdul_Qayyum_Khan","Muhammad Abdul Qayyum Khan"
"http://dbpedia.org/resource/Muhammad_Abdullah_(Malaysian_politician)","Muhammad Abdullah (Malaysian politician)"
"http://dbpedia.org/resource/Muhammad_Adil_Khan","Muhammad Adil Khan"
"http://dbpedia.org/resource/Muhammad_Affash_al-Adwan","Muhammad Affash al-Adwan"
"http://dbpedia.org/resource/Muhammad_Afsarul_Ameen","Muhammad Afsarul Ameen"
"http://dbpedia.org/resource/Muhammad_Afzal_(politician)","Muhammad Afzal (politician)"
"http://dbpedia.org/resource/Muhammad_Afzal_Gill","Muhammad Afzal Gill"
"http://dbpedia.org/resource/Muhammad_Afzal_Khan_Dhandla","Muhammad Afzal Khan Dhandla"
"http://dbpedia.org/resource/Muhammad_Afzal_Sahi","Muhammad Afzal Sahi"
"http://dbpedia.org/resource/Muhammad_Afzal_Sindhu","Muhammad Afzal Sindhu"
"http://dbpedia.org/resource/Muhammad_Ahmad_Mahgoub","Muhammad Ahmad Mahgoub"
"http://dbpedia.org/resource/Muhammad_Ahmad_Said_Khan_Chhatari","Muhammad Ahmad Said Khan Chhatari"
"http://dbpedia.org/resource/Muhammad_Ahmad_al-Mangoush","Muhammad Ahmad al-Mangoush"
"http://dbpedia.org/resource/Muhammad_Ahmed_Ludhianvi","Muhammad Ahmed Ludhianvi"
"http://dbpedia.org/resource/Muhammad_Ajmal_Asif","Muhammad Ajmal Asif"
"http://dbpedia.org/resource/Muhammad_Akbar_Hayat_Hiraj","Muhammad Akbar Hayat Hiraj"
"http://dbpedia.org/resource/Muhammad_Al-Nabari","Muhammad Al-Nabari"
"http://dbpedia.org/resource/Muhammad_Al_Khadziq","Muhammad Al Khadziq"
"http://dbpedia.org/resource/Muhammad_Alhamid","Muhammad Alhamid"
"http://dbpedia.org/resource/Muhammad_Ali_Durrani","Muhammad Ali Durrani"
"http://dbpedia.org/resource/Muhammad_Ali_Jalandhari","Muhammad Ali Jalandhari"
"http://dbpedia.org/resource/Muhammad_Ali_Jinnah","Muhammad Ali Jinnah"
"http://dbpedia.org/resource/Muhammad_Ali_Khan_Bhutto","Muhammad Ali Khan Bhutto"
"http://dbpedia.org/resource/Muhammad_Ali_Malkani","Muhammad Ali Malkani"
"http://dbpedia.org/resource/Muhammad_Ali_Mazhar","Muhammad Ali Mazhar"
"http://dbpedia.org/resource/Muhammad_Ali_Mungeri","Muhammad Ali Mungeri"
"http://dbpedia.org/resource/Muhammad_Ali_Pate","Muhammad Ali Pate"
"http://dbpedia.org/resource/Muhammad_Ali_al-Halabi","Muhammad Ali al-Halabi"
"http://dbpedia.org/resource/Muhammad_Alim","Muhammad Alim"
"http://dbpedia.org/resource/Muhammad_Ameer_Bhatti","Muhammad Ameer Bhatti"
"http://dbpedia.org/resource/Muhammad_Amin_Asiyalav","Muhammad Amin Asiyalav"
"http://dbpedia.org/resource/Muhammad_Amin_Jan","Muhammad Amin Jan"
"http://dbpedia.org/resource/Muhammad_Amin_Ul_Hasnat_Shah","Muhammad Amin Ul Hasnat Shah"
"http://dbpedia.org/resource/Muhammad_Amin_Zakaria","Muhammad Amin Zakaria"
"http://dbpedia.org/resource/Muhammad_Anwaarul_Haq","Muhammad Anwaarul Haq"
"http://dbpedia.org/resource/Muhammad_Anwar_Khan_(politician)","Muhammad Anwar Khan (politician)"
"http://dbpedia.org/resource/Muhammad_Arif_(Pakistani_politician)","Muhammad Arif (Pakistani politician)"
"http://dbpedia.org/resource/Muhammad_Arif_Abbasi","Muhammad Arif Abbasi"
"http://dbpedia.org/resource/Muhammad_Arif_Chaudhry","Muhammad Arif Chaudhry"
"http://dbpedia.org/resource/Muhammad_Arif_Khan_Rajbana_Sial","Muhammad Arif Khan Rajbana Sial"
"http://dbpedia.org/resource/Muhammad_Arif_Khan_Sindhila","Muhammad Arif Khan Sindhila"
"http://dbpedia.org/resource/Muhammad_Arif_Rahmani","Muhammad Arif Rahmani"
"http://dbpedia.org/resource/Muhammad_Arif_Sarwari","Muhammad Arif Sarwari"
"http://dbpedia.org/resource/Muhammad_Arif_Shah_Jahan","Muhammad Arif Shah Jahan"
"http://dbpedia.org/resource/Muhammad_Arshad_Khan_Lodhi","Muhammad Arshad Khan Lodhi"
"http://dbpedia.org/resource/Muhammad_Arshad_Malik","Muhammad Arshad Malik"
"http://dbpedia.org/resource/Muhammad_Ashraf_(Sahiwal_politician)","Muhammad Ashraf (Sahiwal politician)"
"http://dbpedia.org/resource/Muhammad_Asif_Bajwa_(politician)","Muhammad Asif Bajwa (politician)"
"http://dbpedia.org/resource/Muhammad_Asif_Malik","Muhammad Asif Malik"
"http://dbpedia.org/resource/Muhammad_Asim_Nazir","Muhammad Asim Nazir"
"http://dbpedia.org/resource/Muhammad_Aslam_Khan_Raisani","Muhammad Aslam Khan Raisani"
"http://dbpedia.org/resource/Muhammad_Aun_Abbas_Khan","Muhammad Aun Abbas Khan"
"http://dbpedia.org/resource/Muhammad_Ayub_Khuhro","Muhammad Ayub Khuhro"
"http://dbpedia.org/resource/Muhammad_Azeem_Farooqui","Muhammad Azeem Farooqui"
"http://dbpedia.org/resource/Muhammad_Azhar_Jadoon","Muhammad Azhar Jadoon"
"http://dbpedia.org/resource/Muhammad_Baffa_Takai","Muhammad Baffa Takai"
"http://dbpedia.org/resource/Muhammad_Bakhtiar_Wan_Chik","Muhammad Bakhtiar Wan Chik"
"http://dbpedia.org/resource/Muhammad_Bala_Shagari","Muhammad Bala Shagari"
"http://dbpedia.org/resource/Muhammad_Baligh_Ur_Rehman","Muhammad Baligh Ur Rehman"
"http://dbpedia.org/resource/Muhammad_Bawah_Braimah","Muhammad Bawah Braimah"
"http://dbpedia.org/resource/Muhammad_Baydoun","Muhammad Baydoun"
"http://dbpedia.org/resource/Muhammad_Bima_Enagi","Muhammad Bima Enagi"
"http://dbpedia.org/resource/Muhammad_Binyamin_Rizvi","Muhammad Binyamin Rizvi"
"http://dbpedia.org/resource/Muhammad_Bux_Khan_Mahar","Muhammad Bux Khan Mahar"
"http://dbpedia.org/resource/Muhammad_Chomboh","Muhammad Chomboh"
"http://dbpedia.org/resource/Muhammad_Dahlan_(Indonesian_minister)","Muhammad Dahlan (Indonesian minister)"
"http://dbpedia.org/resource/Muhammad_Dilawar","Muhammad Dilawar"
"http://dbpedia.org/resource/Muhammad_Dilawar_Khanji","Muhammad Dilawar Khanji"
"http://dbpedia.org/resource/Muhammad_Dilawar_Qureshi","Muhammad Dilawar Qureshi"
"http://dbpedia.org/resource/Muhammad_Djosan","Muhammad Djosan"
"http://dbpedia.org/resource/Muhammad_Ejaz_Shafi","Muhammad Ejaz Shafi"
"http://dbpedia.org/resource/Muhammad_Enam-Ul_Haque","Muhammad Enam-Ul Haque"
"http://dbpedia.org/resource/Muhammad_Fadhel_al-Jamali","Muhammad Fadhel al-Jamali"
"http://dbpedia.org/resource/Muhammad_Faisal_Kamal_Alam","Muhammad Faisal Kamal Alam"
"http://dbpedia.org/resource/Muhammad_Faishal_Ibrahim","Muhammad Faishal Ibrahim"
"http://dbpedia.org/resource/Muhammad_Faiyaz_Ali_Khan","Muhammad Faiyaz Ali Khan"
"http://dbpedia.org/resource/Muhammad_Farrukh_Irfan_Khan","Muhammad Farrukh Irfan Khan"
"http://dbpedia.org/resource/Muhammad_Fazal_Azim_Taha","Muhammad Fazal Azim Taha"
"http://dbpedia.org/resource/Muhammad_Fazal_Karim","Muhammad Fazal Karim"
"http://dbpedia.org/resource/Muhammad_Garba","Muhammad Garba"
"http://dbpedia.org/resource/Muhammad_Gohar_Shah","Muhammad Gohar Shah"
"http://dbpedia.org/resource/Muhammad_Habibullah","Muhammad Habibullah"
"http://dbpedia.org/resource/Muhammad_Habibur_Rahman","Muhammad Habibur Rahman"
"http://dbpedia.org/resource/Muhammad_Haji_Ibrahim_Egal","Muhammad Haji Ibrahim Egal"
"http://dbpedia.org/resource/Muhammad_Hamid_Abu_al-Nasr","Muhammad Hamid Abu al-Nasr"
"http://dbpedia.org/resource/Muhammad_Hamza","Muhammad Hamza"
"http://dbpedia.org/resource/Muhammad_Hamza_Shafqaat","Muhammad Hamza Shafqaat"
"http://dbpedia.org/resource/Muhammad_Hanif_(Taliban_spokesperson)","Muhammad Hanif (Taliban spokesperson)"
"http://dbpedia.org/resource/Muhammad_Hanif_Dhakiri","Muhammad Hanif Dhakiri"
"http://dbpedia.org/resource/Muhammad_Hanif_Malik","Muhammad Hanif Malik"
"http://dbpedia.org/resource/Muhammad_Haroon_Aslam","Muhammad Haroon Aslam"
"http://dbpedia.org/resource/Muhammad_Hashim_Gazdar","Muhammad Hashim Gazdar"
"http://dbpedia.org/resource/Muhammad_Hashim_Kakar","Muhammad Hashim Kakar"
"http://dbpedia.org/resource/Muhammad_Hatta_Ali","Muhammad Hatta Ali"
"http://dbpedia.org/resource/Muhammad_Hudori","Muhammad Hudori"
"http://dbpedia.org/resource/Muhammad_Husin","Muhammad Husin"
"http://dbpedia.org/resource/Muhammad_Hussain_El-Farra","Muhammad Hussain El-Farra"
"http://dbpedia.org/resource/Muhammad_Hussain_Khan","Muhammad Hussain Khan"
"http://dbpedia.org/resource/Muhammad_Ibrahim_(banker)","Muhammad Ibrahim (banker)"
"http://dbpedia.org/resource/Muhammad_Ibrahim_(justice)","Muhammad Ibrahim (justice)"
"http://dbpedia.org/resource/Muhammad_Ibrahim_Kamel","Muhammad Ibrahim Kamel"
"http://dbpedia.org/resource/Muhammad_Ibrahim_Khan_(Pakistani_judge)","Muhammad Ibrahim Khan (Pakistani judge)"
"http://dbpedia.org/resource/Muhammad_Ilyas_(politician)","Muhammad Ilyas (politician)"
"http://dbpedia.org/resource/Muhammad_Ilyas_Ansari","Muhammad Ilyas Ansari"
"http://dbpedia.org/resource/Muhammad_Imran_Qureshi","Muhammad Imran Qureshi"
"http://dbpedia.org/resource/Muhammad_Inuwa_Yahaya","Muhammad Inuwa Yahaya"
"http://dbpedia.org/resource/Muhammad_Iqbal_Gujjar","Muhammad Iqbal Gujjar"
"http://dbpedia.org/resource/Muhammad_Iqbal_Kalhoro","Muhammad Iqbal Kalhoro"
"http://dbpedia.org/resource/Muhammad_Jahanzaib_Khan_Khichi","Muhammad Jahanzaib Khan Khichi"
"http://dbpedia.org/resource/Muhammad_Jailani_Khamis","Muhammad Jailani Khamis"
"http://dbpedia.org/resource/Muhammad_Jamal_ud_Din","Muhammad Jamal ud Din"
"http://dbpedia.org/resource/Muhammad_Jamil_Ahmad_Mulla","Muhammad Jamil Ahmad Mulla"
"http://dbpedia.org/resource/Muhammad_Jamiruddin_Sircar","Muhammad Jamiruddin Sircar"
"http://dbpedia.org/resource/Muhammad_Javad_Haj_Ali_Akbari","Muhammad Javad Haj Ali Akbari"
"http://dbpedia.org/resource/Muhammad_Javed_Abbasi","Muhammad Javed Abbasi"
